fecha,inflacion,comercial_desembolso_total,consumo_desembolso_total,hipotecaria_desembolso_total,credito_productivo_desembolso_total,total_desembolso_total,comercial_tasa_ponderada,consumo_tasa_ponderada,hipotecaria_tasa_ponderada,credito_productivo_tasa_ponderada,total_tasa_ponderada,comercial_n_creditos,consumo_n_creditos,hipotecaria_n_creditos,credito_productivo_n_creditos,total_n_creditos,gr_comercial_desembolso_total,gr_consumo_desembolso_total,gr_hipotecaria_desembolso_total,gr_credito_productivo_desembolso_total,gr_total_desembolso_total,gr_comercial_tasa_ponderada,gr_consumo_tasa_ponderada,gr_hipotecaria_tasa_ponderada,gr_credito_productivo_tasa_ponderada,gr_total_tasa_ponderada,gr_comercial_n_creditos,gr_consumo_n_creditos,gr_hipotecaria_n_creditos,gr_credito_productivo_n_creditos,gr_total_n_creditos,rgr_comercial_desembolso_total,rgr_consumo_desembolso_total,rgr_hipotecaria_desembolso_total,rgr_credito_productivo_desembolso_total,rgr_total_desembolso_total,r_comercial_tasa_ponderada,r_consumo_tasa_ponderada,r_credito_productivo_tasa_ponderada,r_hipotecaria_tasa_ponderada,r_total_tasa_ponderada,sh_comercial_desembolso_total,sh_consumo_desembolso_total,sh_hipotecaria_desembolso_total,sh_credito_productivo_desembolso_total
2024-01-01, 8.3466,25189.5890,11500.9655,1176.8502, 821.0980,38688.5027,19.3190,22.2552,16.0527,34.4013,20.4126,1684.4790,34962.4270,11.3360,101.8160,36760.0580, 13.1999, -7.4712, 23.1592,   5.7459,  6.2463,-6.9641,-6.5816,-1.3237,-3.1059,-6.7478,  6.1383,  8.0357, 58.5676, -13.8248,  7.8821,  4.4794,-14.5993, 13.6715,  -2.4003, -1.9384,10.1272,12.8372,24.0476, 7.1125,11.1365,65.1087,29.7271,3.0419,2.1223
2024-02-01, 7.7374,33011.2849,13779.8965,1580.8776, 996.6860,49368.7450,18.7234,22.9518,15.8021,35.4173,20.1471,2117.9080,36900.3460,14.0130,118.2820,39150.5490, 20.7893, -0.9487, 18.2974,   6.2586, 13.4500,-8.1613,-5.9609,-2.3775,-3.1924,-7.3713,  9.0887,  9.9587, 40.5376, -15.1261,  9.8218, 12.1146, -8.0622,  9.8016,  -1.3726,  5.3024,10.1971,14.1217,25.6920, 7.4856,11.5185,66.8668,27.9122,3.2022,2.0189
2024-03-01, 7.3627,39426.0285,16777.7104,1836.8412,1190.2030,59230.7831,17.7402,22.0800,15.4081,35.9146,19.2624,2378.6880,44356.0250,15.3190,141.7670,46891.7990, 10.5531, -1.4718,  9.8778,  -4.8392,  6.5047,-8.4589,-6.8037,-2.6921,-0.5686,-7.7466, -4.3595,  6.8504, 20.5556, -19.0717,  6.1206,  2.9716, -8.2287,  2.3426, -11.3651, -0.7991, 9.6659,13.7081,26.5939, 7.4937,11.0837,66.5634,28.3260,3.1012,2.0094
2024-04-01, 7.1633,30651.6354,14174.8499,1369.5006, 979.8066,47175.7926,18.0370,21.5571,14.7731,36.1816,19.3768,2100.0730,38141.6810,11.3510,116.8520,40369.9570,  2.2765, 11.0618, 19.3089,  10.5685,  5.3821,-8.2084,-7.4044,-3.2332, 0.9267,-7.6101, 13.1579, 18.4749, 32.3732,  -7.2544, 18.0949, -4.5601,  3.6379, 11.3338,   3.1776, -1.6621,10.1468,13.4317,27.0786, 7.1012,11.3971,64.9732,30.0469,2.9030,2.0769
2024-05-01, 7.1569,38315.2990,18042.5562,2223.4547,1321.1829,59902.4928,17.5231,21.2471,14.3125,34.8537,18.9078,2618.3940,47532.3250,17.6680,146.2790,50314.6660, 48.1079, 42.3155,127.8311,  49.4080, 48.2444,-6.7295,-7.0195,-3.4695, 0.2238,-6.6749, 32.1672, 42.1711,122.7152,  20.0947, 41.5558, 38.2159, 32.8103,112.6145,  39.4292, 38.3433, 9.6738,13.1491,25.8469, 6.6777,10.9661,63.9628,30.1199,3.7118,2.2056
2024-06-01, 7.1825,32669.8586,13677.9723,1637.7007, 920.5005,48906.0321,17.0375,20.7496,14.0367,35.7848,18.3280,2051.3530,37816.7690,13.0000,105.3250,39986.4470,-18.6643,-16.7678,-31.8438, -27.7232,-18.8640,-5.1032,-6.2135,-3.3003, 2.5001,-5.1714,-20.1816,-10.7540,-49.5048, -36.3407,-11.4067,-24.1147,-22.3453,-36.4110, -32.5666,-24.3011, 9.1946,12.6580,26.6856, 6.3950,10.3987,66.8013,27.9679,3.3487,1.8822
2024-07-01, 6.8600,28960.6523,13267.5173,1487.8150, 916.9664,44632.9510,16.7246,20.2596,13.3357,35.7670,18.0536,2000.0580,36691.5390,12.2580,104.2170,38808.0720,  7.3128,  6.4868, 15.8985,   6.3590,  7.3106,-5.8683,-6.6511,-3.8002, 1.5201,-5.9058,  7.1052, 14.4637, -4.0620, -11.2526, 13.9646,  0.4237, -0.3493,  8.4582,  -0.4688,  0.4216, 9.2313,12.5393,27.0512, 6.0600,10.4750,64.8863,29.7258,3.3334,2.0545
2024-08-01, 6.1204,37385.0919,18042.5104,2484.7959,1317.6350,59230.0333,16.3688,19.9571,12.4184,34.4626,17.6987,2510.7970,47159.6890,19.7740,142.7100,49832.9700, 57.9204, 36.7918, 74.5331,  41.8497, 51.0364,-6.9006,-6.2708,-4.4776, 0.3390,-6.5915, 26.6064, 37.1011, 43.3314,  16.7782, 36.4655, 48.8124, 28.9024, 64.4669,  33.6685, 42.3255, 9.6573,13.0386,26.7076, 5.9347,10.9104,63.1185,30.4618,4.1952,2.2246
2024-09-01, 5.8088,30969.0568,14620.7583,1948.0107,1050.5107,48588.3365,16.2229,19.7592,11.8635,35.4722,17.5284,2157.2090,38438.8720,15.3220,114.5720,40725.9750,-25.5124,-17.4609,-19.4976, -21.0548,-22.9250,-5.2728,-5.6608,-5.0321, 3.7068,-5.1102,-18.4145,-16.4581,-30.1036, -26.2311,-16.6012,-29.6017,-21.9922,-23.9171, -25.3888,-27.1564, 9.8424,13.1846,28.0350, 5.7223,11.0762,63.7376,30.0911,4.0092,2.1621
2024-10-01, 5.4061,27556.0062,15288.1923,2092.5485,1088.7951,46025.5421,15.9854,19.3481,11.6220,34.9614,17.3529,2135.0120,39398.5400,16.4410,112.2910,41662.2840,  6.4530, 13.6172, 34.9340,  12.5600,  9.9522,-5.6700,-5.3556,-5.1501, 2.2152,-5.3578, -0.9145,  2.5177,  9.4680,  -3.6005,  2.3211,  0.9932,  7.7899, 28.0134,   6.7870,  4.3129,10.0367,13.2269,28.0394, 5.8971,11.3340,59.8711,33.2168,4.5465,2.3656
2024-11-01, 5.1974,43858.5698,20187.6164,3172.5814,1507.6840,68726.4516,14.7846,18.8617,11.4995,34.7706,16.2690,2724.0140,51488.9890,24.1750,154.2620,54391.4400, 65.2435, 48.1056, 92.0499,  67.3190, 60.8563,-6.4140,-5.0900,-5.1708, 1.1085,-5.8957, 31.6852, 34.4106, 54.4827,  38.3404, 34.2900, 57.0795, 40.7883, 82.5616,  59.0525, 52.9091, 9.1136,12.9892,28.1121, 5.9908,10.5246,63.8161,29.3739,4.6162,2.1937
2024-12-01, 5.2031,37959.5907,16864.6500,2743.6154,1144.9081,58712.7642,14.0820,17.8433,11.2516,34.2765,15.4239,2020.4250,46194.7300,19.5450,118.4170,48353.1170,-13.8922, -6.0432, -1.9558,  -3.3651,-11.0632,-6.2643,-4.9154,-5.1310, 1.6855,-5.6300,-20.6396, -6.3099,-22.2832, -18.2135, -7.0520,-18.1509,-10.6900, -6.8048,  -8.1444,-15.4618, 8.4398,12.0151,27.6355, 5.7494, 9.7154,64.6530,28.7240,4.6729,1.9500
2025-01-01, 5.2230,33160.2074,18412.8788,2605.8801,1304.5519,55483.5181,14.5136,17.8219,11.2238,35.6254,15.9533,2212.9310,51413.0700,18.6960,133.2170,53777.9140, 31.6425, 60.0985,121.4284,  58.8789, 43.4109,-4.8055,-4.4333,-4.8289, 1.2241,-4.4593, 31.3718, 47.0523, 64.9259,  30.8409, 46.2944, 25.1081, 52.1517,110.4373,  50.9926, 36.2923, 8.8294,11.9735,28.8933, 5.7030,10.1977,59.7659,33.1862,4.6967,2.3512
2025-02-01, 5.2766,36249.2346,17218.9129,2646.4747,1261.0100,57375.6323,14.3309,18.2316,11.5215,35.5936,15.8392,2134.9520,43662.9150,19.2540,124.8860,45942.0070,  9.8086, 24.9568, 67.4054,  26.5203, 16.2185,-4.3926,-4.7201,-4.2806, 0.1763,-4.3079,  0.8048, 18.3266, 37.4010,   5.5833, 17.3470,  4.3049, 18.6938, 59.0149,  20.1789, 10.3935, 8.6005,12.3057,28.7975, 5.9319,10.0332,63.1788,30.0108,4.6125,2.1978
2025-03-01, 5.0900,32362.0015,16528.2975,1967.0234,1079.0893,51936.4116,14.3456,17.5583,11.7955,36.9570,15.7412,2222.6750,45944.4060,14.0790,111.6640,48292.8240,-17.9172, -1.4866,  7.0873,  -9.3357,-12.3152,-3.3946,-4.5217,-3.6126, 1.0424,-3.5212, -6.5588,  3.5810, -8.0945, -21.2341,  2.9878,-21.8928, -6.2580,  1.9005, -13.7270,-16.5622, 8.8073,11.8644,30.3235, 6.3807,10.1353,62.3108,31.8241,3.7874,2.0777
2025-04-01, 5.1623,28373.3365,16856.1632,1861.7722,1100.1040,48191.3759,14.7814,18.0469,11.8279,36.8135,16.3124,1960.9850,45695.9560,12.8410,114.5880,47784.3700, -7.4329, 18.9160, 35.9453,  12.2777,  2.1528,-3.2556,-3.5102,-2.9453, 0.6319,-3.0643, -6.6230, 19.8058, 13.1266,  -1.9375, 18.3662,-11.9769, 13.0785, 29.2719,   6.7661, -2.8618, 9.1469,12.2521,30.0975, 6.3384,10.6028,58.8764,34.9776,3.8633,2.2828
2025-05-01, 5.0521,45221.2149,22795.2826,3059.7995,1638.6759,72714.9729,14.2776,18.1462,11.7375,35.8828,15.8704,2388.2840,59536.4460,20.4660,158.6270,62103.8230, 18.0239, 26.3418, 37.6147,  24.0310, 21.3889,-3.2455,-3.1009,-2.5749, 1.0291,-3.0375, -8.7882, 25.2546, 15.8365,   8.4414, 23.4309, 12.3480, 20.2658, 30.9966,  18.0661, 15.5511, 8.7818,12.4644,29.3480, 6.3639,10.2980,62.1897,31.3488,4.2079,2.2536
2025-06-01, 4.8201,34836.7146,17482.6203,2281.6869,1167.0810,55768.1028,14.1165,17.5825,11.6839,36.2300,15.5663,1852.8450,48409.4040,15.0870,114.8990,50392.2350,  6.6326, 27.8159, 39.3226,  26.7877, 14.0311,-2.9209,-3.1671,-2.3528, 0.4452,-2.7617, -9.6769, 28.0104, 16.0538,   9.0900, 26.0233,  1.7292, 21.9384, 32.9159,  20.9574,  8.7875, 8.8690,12.1756,29.9656, 6.5482,10.2521,62.4671,31.3488,4.0914,2.0927
2025-07-01, 4.9005,31176.0098,17871.8239,2012.4807,1256.0683,52316.3827,13.9104,17.4632,11.6506,33.3099,15.5029,1865.4180,48576.2090,13.8090,120.7870,50576.2230,  7.6495, 34.7036, 35.2642,  36.9808, 17.2147,-2.8141,-2.7963,-1.6852,-2.4570,-2.5507, -6.7318, 32.3908, 12.6530,  15.8995, 30.3240,  2.6206, 28.4109, 28.9453,  30.5817, 11.7390, 8.5891,11.9759,27.0823, 6.4348,10.1072,59.5913,34.1610,3.8468,2.4009
2025-08-01, 5.0956,42221.9160,23513.8580,3169.1431,1712.5429,70617.4601,14.2006,17.4539,11.7374,34.1881,15.6580,2370.9280,61579.1980,21.0260,160.4750,64131.6270, 12.9378, 30.3248, 27.5414,  29.9710, 19.2258,-2.1682,-2.5032,-0.6810,-0.2745,-2.0406, -5.5707, 30.5759,  6.3315,  12.4483, 28.6932,  7.4620, 24.0059, 21.3575,  23.6693, 13.4451, 8.6636,11.7591,27.6820, 6.3198,10.0503,59.7896,33.2975,4.4878,2.4251
2025-09-01, 5.1767,38229.1361,18966.3036,2268.4903,1354.1481,60818.0781,13.5718,17.5923,11.8257,35.7767,15.2549,2050.1890,51629.1250,14.9030,129.3330,53823.5500, 23.4430, 29.7218, 16.4516,  28.9038, 25.1701,-2.6510,-2.1670,-0.0377, 0.3044,-2.2735, -4.9610, 34.3149, -2.7346,  12.8836, 32.1602, 17.3672, 23.3369, 10.7200,  22.5592, 19.0093, 7.9819,11.8044,29.0938, 6.3217, 9.5821,62.8582,31.1853,3.7300,2.2266
2025-10-01, 5.5122,41569.3666,25124.5997,3342.6287,1826.1194,71862.7144,14.0404,17.3805,12.0238,35.5488,15.6610,2508.4010,65923.7630,21.6630,167.8450,68621.6720, 50.8541, 64.3399, 59.7396,  67.7193, 56.1366,-1.9450,-1.9675, 0.4018, 0.5874,-1.6919, 17.4888, 67.3254, 31.7621,  49.4732, 64.7093, 42.9731, 55.7544, 51.3944,  58.9572, 47.9796, 8.0827,11.2483,28.4673, 6.1714, 9.6185,57.8455,34.9619,4.6514,2.5411
2025-11-01, 5.3011,35968.3459,20027.7128,2580.5292,1400.1384,59976.7263,13.7987,17.5012,12.1769,36.4746,15.4946,2042.2450,54824.0870,16.4690,131.8790,57014.6800,-17.9902, -0.7921,-18.6615,  -7.1332,-12.7312,-0.9859,-1.3605, 0.6774, 1.7041,-0.7744,-25.0281,  6.4773,-31.8759, -14.5097,  4.8229,-22.1187, -5.7864,-22.7563, -11.8083,-17.1245, 8.0698,11.5859,29.6042, 6.5297, 9.6804,59.9705,33.3925,4.3026,2.3345
2025-12-01, 5.0999,40735.6613,20010.8682,2670.7091,1315.7341,64732.9726,13.9208,17.1338,12.6047,35.4131,15.2966,1937.9280,56722.2600,17.1150,127.5310,58804.8340,  7.3132, 18.6557, -2.6573,  14.9205, 10.2537,-0.1612,-0.7095, 1.3532, 1.1366,-0.1273, -4.0832, 22.7895,-12.4328,   7.6965, 21.6154,  2.1059, 12.8980, -7.3808,   9.3441,  4.9037, 8.3929,11.4500,28.8423, 7.1407, 9.7019,62.9288,30.9129,4.1257,2.0326
2026-01-01, 5.3536,40676.2626,22198.0567,2828.2034,1663.1538,67365.6765,13.8716,17.4695,12.5949,36.6733,15.5665,2015.7300,62826.1800,17.8210,153.3210,65013.0520, 22.6659, 20.5572,  8.5316,  27.4885, 21.4157,-0.6420,-0.3524, 1.3711, 1.0479,-0.3868, -8.9113, 22.1988, -4.6801,  15.0912, 20.8917, 16.4326, 14.4310,  3.0165,  21.0101, 15.2459, 8.0851,11.5002,29.7282, 6.8733, 9.6939,60.3813,32.9516,4.1983,2.4688
2026-02-01, 5.2913,38595.2481,20041.6942,2406.2229,1573.0337,62616.1989,14.5252,17.9182,12.9729,36.8491,16.1124,2018.4300,52965.1660,15.4220,136.7440,55135.7620,  6.4719, 16.3935, -9.0782,  24.7440,  9.1338, 0.1943,-0.3134, 1.4514, 1.2555, 0.2731, -5.4578, 21.3047,-19.9024,   9.4951, 20.0117,  1.1213, 10.5443,-13.6474,  18.4751,  3.6494, 8.7698,11.9924,29.9719, 7.2956,10.2773,61.6378,32.0072,3.8428,2.5122
